telemetry_id,control_id,asset_id,timestamp,coverage_percentage,compliance_percentage,health_status,event_count,source,data_quality,freshness_timestamp,period
TEL-f97b9062dbd9,CTRL-PATCH,AST-00066,2026-07-30T01:23:38.249549,92.5,79.4,HEALTHY,352,agent,DEGRADED,2026-07-30T01:23:38.249549,CURRENT
TEL-f024784f3c77,CTRL-PATCH,AST-00150,2026-05-14T14:23:38.249549,58.1,57.1,HEALTHY,370,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-7b090bd552ff,CTRL-PATCH,AST-00150,2026-07-31T06:23:38.249549,95.9,88.6,DEGRADED,375,syslog,GOOD,2026-07-31T06:23:38.249549,CURRENT
TEL-542b80da4a5a,CTRL-PATCH,AST-00046,2026-05-13T14:23:38.249549,67.0,66.9,HEALTHY,345,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-bf49f1e7c18c,CTRL-PATCH,AST-00046,2026-07-30T09:23:38.249549,82.3,100,DEGRADED,438,agent,GOOD,2026-07-30T09:23:38.249549,CURRENT
TEL-5d1d2eee4b8f,CTRL-PATCH,AST-00054,2026-05-11T14:23:38.249549,64.2,41.1,HEALTHY,307,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-d1ffc87d9c43,CTRL-PATCH,AST-00054,2026-08-04T03:23:38.249549,93.6,71.0,HEALTHY,489,agent,GOOD,2026-08-04T03:23:38.249549,CURRENT
TEL-c8aaf8f5c73e,CTRL-PATCH,AST-00170,2026-05-10T14:23:38.249549,55.9,49.2,FAILED,211,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-658121beb97d,CTRL-PATCH,AST-00170,2026-08-01T03:23:38.249549,78.5,80.6,FAILED,171,agent,DEGRADED,2026-08-01T03:23:38.249549,CURRENT
TEL-54cc5a6098f8,CTRL-PATCH,AST-00214,2026-05-13T14:23:38.249549,58.8,56.6,HEALTHY,348,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-00dc199cbff4,CTRL-PATCH,AST-00214,2026-08-04T13:23:38.249549,83.1,74.8,DEGRADED,50,agent,GOOD,2026-08-04T13:23:38.249549,CURRENT
TEL-fb9c9dd2d46e,CTRL-PATCH,AST-00186,2026-05-13T14:23:38.249549,48.1,58.5,DEGRADED,51,syslog,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-6fcdbe3d6d2e,CTRL-PATCH,AST-00186,2026-07-31T15:23:38.249549,79.4,81.7,DEGRADED,108,agent,GOOD,2026-07-22T14:23:38.249549,CURRENT
TEL-486224ffe5a1,CTRL-PATCH,AST-00057,2026-05-12T14:23:38.249549,61.5,65.7,HEALTHY,420,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-0e0765383f95,CTRL-PATCH,AST-00057,2026-07-31T03:23:38.249549,79.4,99.7,HEALTHY,259,cloud_api,GOOD,2026-07-20T14:23:38.249549,CURRENT
TEL-68f0198bf349,CTRL-PATCH,AST-00024,2026-05-15T14:23:38.249549,-64.8,67.1,HEALTHY,404,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-8c7627ca0462,CTRL-PATCH,AST-00024,2026-08-06T01:23:38.249549,87.4,100,HEALTHY,87,syslog,BAD,2026-08-06T01:23:38.249549,CURRENT
TEL-2b963718e820,CTRL-PATCH,AST-00157,2026-05-10T14:23:38.249549,52.3,45.8,HEALTHY,480,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-cafc25211c45,CTRL-PATCH,AST-00157,2026-07-31T01:23:38.249549,91.6,73.7,HEALTHY,81,cloud_api,GOOD,2026-07-31T01:23:38.249549,CURRENT
TEL-06d571efeb8d,CTRL-PATCH,AST-00018,2026-05-13T14:23:38.249549,66.3,43.6,DEGRADED,428,syslog,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-052bf17ae431,CTRL-PATCH,AST-00018,2026-07-30T15:23:38.249549,84.5,70.1,HEALTHY,5,syslog,GOOD,2026-07-30T15:23:38.249549,CURRENT
TEL-63062a88c12e,CTRL-PATCH,AST-00006,2026-05-14T14:23:38.249549,2026-05-04T14:23:38.249549,56.3,FAILED,324,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-402332cac3be,CTRL-PATCH,AST-00006,2026-08-04T13:23:38.249549,80.0,90.8,HEALTHY,99,syslog,GOOD,2026-08-04T13:23:38.249549,CURRENT
TEL-70d06c276a1f,CTRL-PATCH,AST-00181,2026-05-10T14:23:38.249549,66.8,51.3,HEALTHY,11,syslog,BAD,2026-05-10T14:23:38.249549,BASELINE
TEL-4cbdcbf19cfe,CTRL-PATCH,AST-00181,2026-08-05T16:23:38.249549,100,71.6,DEGRADED,62,agent,GOOD,2026-08-05T16:23:38.249549,CURRENT
TEL-f882d36a12e4,CTRL-PATCH,AST-00136,2026-05-11T14:23:38.249549,52.9,42.3,HEALTHY,211,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-262d7673f519,CTRL-PATCH,AST-00136,2026-08-04T10:23:38.249549,72.4,74.2,HEALTHY,455,cloud_api,GOOD,2026-08-04T10:23:38.249549,CURRENT
TEL-ce69fc3165b3,CTRL-PATCH,AST-00040,2026-05-15T14:23:38.249549,58.5,49.0,DEGRADED,60,cloud_api,BAD,2026-05-15T14:23:38.249549,BASELINE
TEL-0296c3427ffc,CTRL-PATCH,AST-00040,2026-08-02T13:23:38.249549,77.6,82.0,HEALTHY,81,syslog,GOOD,2026-08-02T13:23:38.249549,CURRENT
TEL-1acc37ed62ef,CTRL-PATCH,AST-00075,2026-05-14T14:23:38.249549,72.8,40.9,DEGRADED,58,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-0f317f176e7f,CTRL-PATCH,AST-00075,2026-07-31T12:23:38.249549,92.6,56.3,HEALTHY,64,cloud_api,GOOD,2026-07-31T12:23:38.249549,CURRENT
TEL-4ce0fb750c28,CTRL-PATCH,AST-00056,2026-05-13T14:23:38.249549,51.0,61.2,HEALTHY,484,cloud_api,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-edbccd4c9a43,CTRL-PATCH,AST-00056,2026-07-31T16:23:38.249549,68.3,89.3,DEGRADED,367,cloud_api,DEGRADED,2026-07-31T16:23:38.249549,CURRENT
TEL-300b20ba2f79,CTRL-PATCH,AST-00104,2026-05-11T14:23:38.249549,48.1,57.6,DEGRADED,216,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-8776a4d8782b,CTRL-PATCH,AST-00104,2026-07-31T22:23:38.249549,82.9,75.9,HEALTHY,219,agent,GOOD,2026-07-31T22:23:38.249549,CURRENT
TEL-912eeac428c6,CTRL-PATCH,AST-00215,2026-05-10T14:23:38.249549,56.2,41.9,HEALTHY,309,syslog,DEGRADED,2026-05-10T14:23:38.249549,BASELINE
TEL-03ad2ab2f94d,CTRL-PATCH,AST-00215,2026-08-03T04:23:38.249549,87.0,60.3,HEALTHY,414,cloud_api,GOOD,2026-08-03T04:23:38.249549,CURRENT
TEL-cbcf063b1a09,CTRL-PATCH,AST-00130,2026-05-11T14:23:38.249549,50.6,46.5,HEALTHY,352,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-f96f788ffcba,CTRL-PATCH,AST-00130,2026-07-31T07:23:38.249549,71.7,68.9,HEALTHY,119,syslog,GOOD,2026-07-31T07:23:38.249549,CURRENT
TEL-d21a6fa72c33,CTRL-PATCH,AST-00090,2026-05-15T14:23:38.249549,53.5,46.5,DEGRADED,343,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-8eb7a29d71e8,CTRL-PATCH,AST-00090,2026-08-02T03:23:38.249549,73.8,72.7,HEALTHY,416,cloud_api,GOOD,2026-08-02T03:23:38.249549,CURRENT
TEL-69ff1e185937,CTRL-PATCH,AST-00089,2026-05-10T14:23:38.249549,46.5,41.4,HEALTHY,302,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-5451a561f153,CTRL-PATCH,AST-00089,2026-08-07T07:23:38.249549,,61.9,DEGRADED,2,cloud_api,GOOD,2026-08-07T07:23:38.249549,CURRENT
TEL-95b9f02a8b36,CTRL-PATCH,AST-00070,2026-05-10T14:23:38.249549,70.2,66.9,HEALTHY,48,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-aeb469fcdc5e,CTRL-PATCH,AST-00070,2026-08-05T00:23:38.249549,95.3,100,HEALTHY,284,cloud_api,GOOD,2026-08-05T00:23:38.249549,CURRENT
TEL-1ced29bb8d51,CTRL-PATCH,AST-00164,2026-05-15T14:23:38.249549,46.4,69.5,HEALTHY,316,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-00e5101bb33e,CTRL-PATCH,AST-00164,2026-07-29T21:23:38.249549,,94.4,FAILED,441,syslog,GOOD,2026-07-29T21:23:38.249549,CURRENT
TEL-3b40f0c0bba7,CTRL-PATCH,AST-00193,2026-05-14T14:23:38.249549,51.8,61.7,DEGRADED,132,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-4ff2d24784f9,CTRL-PATCH,AST-00193,2026-08-08T13:23:38.249549,69.0,93.0,HEALTHY,313,cloud_api,GOOD,2026-08-08T13:23:38.249549,CURRENT
TEL-2b7cde3832fa,CTRL-PATCH,AST-00165,2026-05-11T14:23:38.249549,50.1,53.8,DEGRADED,458,cloud_api,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-1f24741b406c,CTRL-PATCH,AST-00165,2026-07-31T14:23:38.249549,68.6,71.3,HEALTHY,244,syslog,GOOD,2026-07-31T14:23:38.249549,CURRENT
TEL-5576339db10d,CTRL-PATCH,AST-00167,2026-05-12T14:23:38.249549,53.4,54.5,HEALTHY,446,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-3560a6efa09d,CTRL-PATCH,AST-00167,2026-08-01T00:23:38.249549,87.7,71.3,HEALTHY,497,cloud_api,GOOD,2026-08-01T00:23:38.249549,CURRENT
TEL-eed18acbe435,CTRL-PATCH,AST-00044,2026-05-10T14:23:38.249549,45.4,64.6,HEALTHY,270,syslog,DEGRADED,2026-05-10T14:23:38.249549,BASELINE
TEL-06bd854fcece,CTRL-PATCH,AST-00044,2026-08-04T23:23:38.249549,65.8,83.3,HEALTHY,78,syslog,GOOD,2026-08-04T23:23:38.249549,CURRENT
TEL-581688c01fdb,CTRL-PATCH,AST-00038,2026-05-14T14:23:38.249549,48.9,51.6,HEALTHY,35,cloud_api,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-08f5e4c2c900,CTRL-PATCH,AST-00038,2026-08-03T03:23:38.249549,86.8,75.6,HEALTHY,52,agent,GOOD,2026-08-03T03:23:38.249549,CURRENT
TEL-f6ba00d28fca,CTRL-PATCH,AST-00048,2026-05-12T14:23:38.249549,48.2,40.5,HEALTHY,180,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-5308563996ac,CTRL-PATCH,AST-00048,2026-08-08T07:23:38.249549,66.0,64.7,HEALTHY,203,syslog,GOOD,2026-08-08T07:23:38.249549,CURRENT
TEL-29a596765362,CTRL-PATCH,AST-00162,2026-05-13T14:23:38.249549,55.0,51.1,HEALTHY,96,cloud_api,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-4d5329f6ee05,CTRL-PATCH,AST-00162,2026-07-31T19:23:38.249549,81.0,67.1,HEALTHY,55,syslog,GOOD,2026-07-31T19:23:38.249549,CURRENT
TEL-683b8f822fe5,CTRL-PATCH,AST-00126,2026-05-14T14:23:38.249549,52.5,43.5,HEALTHY,141,agent,DEGRADED,2026-05-14T14:23:38.249549,BASELINE
TEL-8ae6e71b1dcf,CTRL-PATCH,AST-00126,2026-08-05T18:23:38.249549,70.2,76.4,HEALTHY,112,syslog,GOOD,2026-08-05T18:23:38.249549,CURRENT
TEL-1a8c0fd4258b,CTRL-PATCH,AST-00139,2026-05-15T14:23:38.249549,65.8,45.1,HEALTHY,1,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-9055c2b58d40,CTRL-PATCH,AST-00139,2026-08-05T13:23:38.249549,93.1,64.2,HEALTHY,436,syslog,GOOD,2026-08-05T13:23:38.249549,CURRENT
TEL-056010434149,CTRL-PATCH,AST-00176,2026-05-11T14:23:38.249549,54.5,45.6,HEALTHY,10,agent,BAD,2026-05-11T14:23:38.249549,BASELINE
TEL-9e4a81311718,CTRL-PATCH,AST-00176,2026-08-08T11:23:38.249549,71.2,78.6,HEALTHY,4,syslog,GOOD,2026-08-08T11:23:38.249549,CURRENT
TEL-7eee48eb9a6d,CTRL-PATCH,AST-00031,2026-05-10T14:23:38.249549,2026-02-11T14:23:38.249549,66.2,DEGRADED,268,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-764b16e993a9,CTRL-PATCH,AST-00031,2026-07-30T21:23:38.249549,74.2,90.6,HEALTHY,376,cloud_api,GOOD,2026-07-30T21:23:38.249549,CURRENT
TEL-a9269a91c0f9,CTRL-PATCH,AST-00174,2026-05-12T14:23:38.249549,-67.0,47.7,HEALTHY,265,syslog,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-5a895511b979,CTRL-PATCH,AST-00174,2026-08-03T17:23:38.249549,100,72.5,HEALTHY,351,syslog,GOOD,2026-08-03T17:23:38.249549,CURRENT
TEL-67e1fdb21e4a,CTRL-PATCH,AST-00178,2026-05-11T14:23:38.249549,45.6,65.7,HEALTHY,379,syslog,BAD,2026-05-11T14:23:38.249549,BASELINE
TEL-0ca927f7714c,CTRL-PATCH,AST-00178,2026-08-04T19:23:38.249549,85.1,93.9,HEALTHY,488,cloud_api,GOOD,2026-08-04T19:23:38.249549,CURRENT
TEL-430be2bbc0a1,CTRL-PATCH,AST-00055,2026-05-13T14:23:38.249549,74.0,60.4,HEALTHY,347,cloud_api,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-ee62e6748b0e,CTRL-PATCH,AST-00055,2026-07-30T06:23:38.249549,100,93.3,FAILED,158,agent,GOOD,2026-07-30T06:23:38.249549,CURRENT
TEL-72dc62c363c2,CTRL-PATCH,AST-00045,2026-05-13T14:23:38.249549,60.6,58.4,HEALTHY,147,agent,DEGRADED,2026-05-13T14:23:38.249549,BASELINE
TEL-a6e4bd796f15,CTRL-PATCH,AST-00045,2026-08-02T13:23:38.249549,84.2,82.0,HEALTHY,76,syslog,DEGRADED,2026-08-02T13:23:38.249549,CURRENT
TEL-ba28be27a745,CTRL-PATCH,AST-00129,2026-05-12T14:23:38.249549,63.7,49.1,HEALTHY,422,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-1c30560df2ce,CTRL-PATCH,AST-00129,2026-08-08T11:23:38.249549,95.3,69.9,HEALTHY,0,agent,GOOD,2026-07-20T14:23:38.249549,CURRENT
TEL-9461035f7415,CTRL-PATCH,AST-00069,2026-05-14T14:23:38.249549,55.5,65.8,HEALTHY,73,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-c1a783c0d6d9,CTRL-PATCH,AST-00069,2026-08-06T23:23:38.249549,77.6,94.1,HEALTHY,242,cloud_api,GOOD,2026-08-06T23:23:38.249549,CURRENT
TEL-0d4c2d8d23e0,CTRL-PATCH,AST-00041,2026-05-12T14:23:38.249549,65.4,52.0,HEALTHY,288,cloud_api,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-10fd0970f9ef,CTRL-PATCH,AST-00041,2026-07-29T19:23:38.249549,90.0,85.1,HEALTHY,102,cloud_api,GOOD,2026-07-29T19:23:38.249549,CURRENT
TEL-75c1e7ad4c15,CTRL-PATCH,AST-00171,2026-05-15T14:23:38.249549,61.6,42.6,HEALTHY,448,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-b36c8608df93,CTRL-PATCH,AST-00171,2026-08-03T16:23:38.249549,84.2,68.9,HEALTHY,350,syslog,GOOD,2026-08-03T16:23:38.249549,CURRENT
TEL-59f912198c2f,CTRL-PATCH,AST-00208,2026-05-14T14:23:38.249549,55.6,68.8,HEALTHY,386,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-0eeac2f2cd09,CTRL-PATCH,AST-00208,2026-08-08T08:23:38.249549,82.3,93.1,HEALTHY,65,syslog,GOOD,2026-08-08T08:23:38.249549,CURRENT
TEL-03d4f0d91924,CTRL-PATCH,AST-00212,2026-05-13T14:23:38.249549,2025-11-16T14:23:38.249549,62.7,DEGRADED,43,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-fa53b969aac6,CTRL-PATCH,AST-00212,2026-08-01T11:23:38.249549,84.3,85.5,HEALTHY,420,cloud_api,GOOD,2026-08-01T11:23:38.249549,CURRENT
TEL-094954e15155,CTRL-PATCH,AST-00005,2026-05-14T14:23:38.249549,65.7,43.6,HEALTHY,264,agent,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-258beab39a59,CTRL-PATCH,AST-00005,2026-07-31T17:23:38.249549,100,70.3,DEGRADED,327,agent,GOOD,2026-07-31T17:23:38.249549,CURRENT
TEL-87d34eca8125,CTRL-PATCH,AST-00156,2026-05-15T14:23:38.249549,54.3,40.2,HEALTHY,309,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-68eb8f78ec2c,CTRL-PATCH,AST-00156,2026-08-06T11:23:38.249549,94.1,64.9,HEALTHY,258,cloud_api,GOOD,2026-08-06T11:23:38.249549,CURRENT
TEL-979baa340768,CTRL-PATCH,AST-00079,2026-05-11T14:23:38.249549,72.8,54.5,HEALTHY,313,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-61829f8f6442,CTRL-PATCH,AST-00079,2026-07-30T15:23:38.249549,95.3,73.2,HEALTHY,11,agent,GOOD,2026-07-30T15:23:38.249549,CURRENT
TEL-47b3c676fd80,CTRL-PATCH,AST-00216,2026-05-11T14:23:38.249549,67.3,55.3,HEALTHY,51,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-e1805404b93f,CTRL-PATCH,AST-00216,2026-08-03T13:23:38.249549,88.4,84.3,HEALTHY,54,cloud_api,GOOD,2026-08-03T13:23:38.249549,CURRENT
TEL-ba6b275ad51a,CTRL-PATCH,AST-00105,2026-05-10T14:23:38.249549,57.7,53.7,HEALTHY,457,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-98aa3dd2ee04,CTRL-PATCH,AST-00105,2026-08-02T10:23:38.249549,1073.4,80.0,HEALTHY,141,agent,BAD,2026-08-02T10:23:38.249549,CURRENT
TEL-116ab0ad7b62,CTRL-PATCH,AST-00125,2026-05-15T14:23:38.249549,55.7,55.1,HEALTHY,335,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-550a06978bf2,CTRL-PATCH,AST-00125,2026-08-03T00:23:38.249549,92.1,77.1,HEALTHY,402,agent,GOOD,2026-08-03T00:23:38.249549,CURRENT
TEL-0f443768953c,CTRL-PATCH,AST-00124,2026-05-15T14:23:38.249549,67.9,51.8,HEALTHY,337,agent,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-c1de72c0f848,CTRL-PATCH,AST-00124,2026-08-03T11:23:38.249549,90.5,85.1,HEALTHY,66,syslog,GOOD,2026-08-03T11:23:38.249549,CURRENT
TEL-97c75eaa9a0e,CTRL-PATCH,AST-00030,2026-05-10T14:23:38.249549,73.7,58.5,HEALTHY,49,syslog,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-4187640cf5a3,CTRL-PATCH,AST-00030,2026-08-08T07:23:38.249549,97.4,81.6,HEALTHY,395,syslog,GOOD,2026-08-08T07:23:38.249549,CURRENT
TEL-93d237e6fab1,CTRL-PATCH,AST-00039,2026-05-13T14:23:38.249549,48.2,61.8,HEALTHY,58,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-f2d4d440a0ed,CTRL-PATCH,AST-00039,2026-07-29T18:23:38.249549,85.2,84.5,HEALTHY,430,agent,DEGRADED,2026-07-29T18:23:38.249549,CURRENT
TEL-8d8fc98d6d92,CTRL-PATCH,AST-00053,2026-05-14T14:23:38.249549,54.6,51.3,HEALTHY,224,syslog,GOOD,2026-05-14T14:23:38.249549,BASELINE
TEL-5a5e845cb108,CTRL-PATCH,AST-00053,2026-08-02T16:23:38.249549,87.1,86.1,DEGRADED,414,agent,GOOD,2026-08-02T16:23:38.249549,CURRENT
TEL-501d9c7373bc,CTRL-PATCH,AST-00194,2026-05-11T14:23:38.249549,1045.7,42.9,DEGRADED,174,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-872f98c2c3b0,CTRL-PATCH,AST-00194,2026-07-30T02:23:38.249549,84.7,58.6,HEALTHY,97,agent,GOOD,2026-07-30T02:23:38.249549,CURRENT
TEL-334937fa28b8,CTRL-PATCH,AST-00145,2026-05-11T14:23:38.249549,59.2,58.6,HEALTHY,192,agent,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-fd02eacd3c2b,CTRL-PATCH,AST-00145,2026-07-31T01:23:38.249549,83.0,84.7,HEALTHY,255,agent,GOOD,2026-07-31T01:23:38.249549,CURRENT
TEL-4a8b62bb512a,CTRL-PATCH,AST-00037,2026-05-12T14:23:38.249549,61.2,64.6,HEALTHY,446,agent,DEGRADED,2026-05-12T14:23:38.249549,BASELINE
TEL-c3ddfa485df2,CTRL-PATCH,AST-00037,2026-08-04T11:23:38.249549,76.8,85.4,DEGRADED,477,syslog,GOOD,2026-08-04T11:23:38.249549,CURRENT
TEL-23d719130bbb,CTRL-PATCH,AST-00049,2026-05-13T14:23:38.249549,57.0,60.9,HEALTHY,15,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-ae0d75d64301,CTRL-PATCH,AST-00049,2026-07-29T15:23:38.249549,73.4,78.1,HEALTHY,71,agent,GOOD,2026-07-29T15:23:38.249549,CURRENT
TEL-b81ef9ae563c,CTRL-PATCH,AST-00146,2026-05-11T14:23:38.249549,67.0,59.9,DEGRADED,463,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-3db8b68cb5ab,CTRL-PATCH,AST-00146,2026-08-03T08:23:38.249549,100,92.5,DEGRADED,306,syslog,GOOD,2026-07-29T14:23:38.249549,CURRENT
TEL-87a8e3ab7146,CTRL-PATCH,AST-00191,2026-05-10T14:23:38.249549,2026-03-16T14:23:38.249549,68.4,HEALTHY,220,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-28459244d842,CTRL-PATCH,AST-00191,2026-08-07T12:23:38.249549,76.2,88.8,HEALTHY,28,agent,GOOD,2026-08-07T12:23:38.249549,CURRENT
TEL-5ac8090115a3,CTRL-PATCH,AST-00143,2026-05-15T14:23:38.249549,69.3,65.8,HEALTHY,392,cloud_api,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-dbf952d72733,CTRL-PATCH,AST-00143,2026-08-08T10:23:38.249549,97.7,94.4,HEALTHY,224,agent,DEGRADED,2026-08-08T10:23:38.249549,CURRENT
TEL-25cd5b8b9b28,CTRL-PATCH,AST-00187,2026-05-10T14:23:38.249549,74.5,45.8,HEALTHY,116,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-d4e3942a5e88,CTRL-PATCH,AST-00187,2026-08-06T02:23:38.249549,98.7,69.5,HEALTHY,410,agent,DEGRADED,2026-08-06T02:23:38.249549,CURRENT
TEL-f1014a616b45,CTRL-PATCH,AST-00011,2026-05-12T14:23:38.249549,52.5,41.7,HEALTHY,455,agent,BAD,2026-05-12T14:23:38.249549,BASELINE
TEL-e76d61e8d1eb,CTRL-PATCH,AST-00011,2026-08-08T03:23:38.249549,68.9,65.5,HEALTHY,336,agent,GOOD,2026-08-08T03:23:38.249549,CURRENT
TEL-22db92abf786,CTRL-PATCH,AST-00068,2026-05-11T14:23:38.249549,73.2,61.2,DEGRADED,399,syslog,GOOD,2026-05-11T14:23:38.249549,BASELINE
TEL-a8c85a0b1d90,CTRL-PATCH,AST-00068,2026-08-03T21:23:38.249549,93.3,92.4,HEALTHY,357,syslog,GOOD,2026-08-03T21:23:38.249549,CURRENT
TEL-3d60f31492d6,CTRL-PATCH,AST-00052,2026-05-12T14:23:38.249549,46.6,61.2,HEALTHY,499,syslog,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-d9527fadecfa,CTRL-PATCH,AST-00052,2026-08-07T18:23:38.249549,84.1,88.6,HEALTHY,417,agent,GOOD,2026-08-07T18:23:38.249549,CURRENT
TEL-a19321f87b99,CTRL-PATCH,AST-00166,2026-05-10T14:23:38.249549,52.1,62.9,HEALTHY,301,cloud_api,GOOD,2026-05-10T14:23:38.249549,BASELINE
TEL-0f0d079edaf6,CTRL-PATCH,AST-00166,2026-08-03T07:23:38.249549,78.1,97.0,DEGRADED,196,cloud_api,GOOD,2026-08-03T07:23:38.249549,CURRENT
TEL-a7899e58b4b5,CTRL-PATCH,AST-00095,2026-05-15T14:23:38.249549,56.5,46.7,HEALTHY,16,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-d28997999f27,CTRL-PATCH,AST-00095,2026-08-04T00:23:38.249549,82.6,69.3,HEALTHY,172,cloud_api,GOOD,2026-08-04T00:23:38.249549,CURRENT
TEL-01cd2a79903d,CTRL-PATCH,AST-00142,2026-05-13T14:23:38.249549,62.7,50.2,HEALTHY,376,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-d455edc72c01,CTRL-PATCH,AST-00142,2026-07-30T09:23:38.249549,96.7,81.8,DEGRADED,147,syslog,GOOD,2026-07-30T09:23:38.249549,CURRENT
TEL-2373c3a57499,CTRL-PATCH,AST-00001,2026-05-13T14:23:38.249549,62.2,55.6,DEGRADED,67,agent,GOOD,2026-05-13T14:23:38.249549,BASELINE
TEL-90bff23a7b22,CTRL-PATCH,AST-00001,2026-08-03T15:23:38.249549,91.4,73.8,FAILED,394,syslog,GOOD,2026-08-03T15:23:38.249549,CURRENT
TEL-a6528e201121,CTRL-PATCH,AST-00036,2026-05-12T14:23:38.249549,62.1,48.2,HEALTHY,6,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-763824ea12b6,CTRL-PATCH,AST-00036,2026-07-31T06:23:38.249549,78.1,68.6,DEGRADED,227,cloud_api,GOOD,2026-07-31T06:23:38.249549,CURRENT
TEL-c7cfacb3ad32,CTRL-PATCH,AST-00034,2026-05-14T14:23:38.249549,45.3,50.8,HEALTHY,40,cloud_api,DEGRADED,2026-05-14T14:23:38.249549,BASELINE
TEL-1dfd973fcb6a,CTRL-PATCH,AST-00034,2026-08-06T07:23:38.249549,61.2,78.5,HEALTHY,132,cloud_api,GOOD,2026-08-06T07:23:38.249549,CURRENT
TEL-54fd85ec485d,CTRL-PATCH,AST-00135,2026-05-15T14:23:38.249549,59.8,45.2,HEALTHY,94,syslog,GOOD,2026-05-15T14:23:38.249549,BASELINE
TEL-f32e1b238939,CTRL-PATCH,AST-00135,2026-08-08T02:23:38.249549,80.5,77.7,HEALTHY,116,agent,DEGRADED,2026-08-08T02:23:38.249549,CURRENT
TEL-1ff249714e6c,CTRL-PATCH,AST-00148,2026-05-12T14:23:38.249549,74.8,40.5,HEALTHY,179,agent,GOOD,2026-05-12T14:23:38.249549,BASELINE
TEL-e4865606f27d,CTRL-PATCH,AST-00148,2026-08-02T20:23:38.249549,100,72.4,HEALTHY,166,syslog,GOOD,2026-08-02T20:23:38.249549,CURRENT
TEL-6ab83f0c1f1a,CTRL-PATCH,AST-00200,2026-05-11T14:23:38.249549,69.7,59.3,HEALTHY,171,cloud_api,DEGRADED,2026-05-11T14:23:38.249549,BASELINE
